0.7427554937655, 2.47478224252, 2.339068623562, 2.075159664555, 1.697792793182, 1.228512274203, 0.6957620088394, 0.354884598625, 0.3353449522024, 0.2972292800258, 0.242249242664, 0.1721992544515, 0.08701506517073
0.6948065472235, 2.463385846238, 2.330864461137, 2.075167956452, 1.709234487485, 1.251280046178, 0.7214427380174, 0.3416547194731, 0.3230603592138, 0.2870495038472, 0.2350121608834, 0.1690487019849, 0.09279901909061
0.6953798609329, 2.45938343553, 2.328053093424, 2.073876568783, 1.709816350306, 1.254056235519, 0.724651897094, 0.341300884669, 0.3229771715494, 0.2872633994391, 0.235786415036, 0.1705576125515, 0.09227693609868
0.6954688653281, 2.459587691646, 2.328304908971, 2.073872934062, 1.709436382533, 1.253713398714, 0.7251318997195, 0.3414387198058, 0.3230842297321, 0.2873552575414, 0.2357300820374, 0.1700615672456, 0.09228292799276
0.6954518051602, 2.459411500018, 2.328225232429, 2.073790253356, 1.709359982349, 1.253821515812, 0.7254515021, 0.3414086432684, 0.3230530307384, 0.2872972216741, 0.2356813289936, 0.1701934664894, 0.09230632277148
0.6954593609661, 2.459361720696, 2.328231986918, 2.073803343195, 1.709346651572, 1.253790385244, 0.725529357753, 0.3414012306826, 0.3230492065403, 0.2873107292569, 0.2357095815432, 0.1701639616776, 0.09230184492153
0.6954604852053, 2.459341309085, 2.328238647588, 2.073805636465, 1.709333921484, 1.253780437331, 0.7255639931759, 0.3414017347478, 0.3230516255795, 0.287309139446, 0.2356990123524, 0.1701707667223, 0.09230377602447
0.6954608347123, 2.459332073296, 2.32824227387, 2.073807508271, 1.709331850192, 1.253773470391, 0.7255772214769, 0.3414015623429, 0.3230507693584, 0.2873085820952, 0.2357015938968, 0.1701693632109, 0.09230373159916
0.6954610079513, 2.45932683087, 2.328243863679, 2.073808433864, 1.709331786081, 1.253770462099, 0.7255830906021, 0.3414012254149, 0.3230506935379, 0.2873088356122, 0.2357014226339, 0.1701695553501, 0.09230380025644
0.6954611122865, 2.459323865577, 2.328244595562, 2.073808787766, 1.70933214978, 1.25376913816, 0.7255859031496, 0.3414010285082, 0.3230506741914, 0.2873088805966, 0.2357014777066, 0.1701695990159, 0.09230389998749
0.6954611556296, 2.459322589522, 2.328244954546, 2.073808854755, 1.709332421979, 1.25376857313, 0.7255870253816, 0.3414009504474, 0.3230506582468, 0.2873089002396, 0.2357015034369, 0.1701696277995, 0.09230394051629
0.6954611752737, 2.459322011841, 2.328245109371, 2.073808867787, 1.709332573346, 1.253768352471, 0.7255874917558, 0.3414009144393, 0.3230506512819, 0.2873089095395, 0.2357015165023, 0.1701696413534, 0.09230396031231
